Location;Province;Genus;species.clone;type.of.sample;Asymptomatic.diseased;Nursery.Field;Roots;Root.Collar;Stem;Growth.tip;Needles.Leaves;results
7451;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Dead, Insect/Mechanical damage;Insect/Mechanical damage, Discoloration;;Wilted, Dead;3 Fusarium cicinatum and 1 Diplodia pinea 
7452;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Dead, Insect/Mechanical damage;Insect/Mechanical damage, Discoloration;;Wilted, Dead;3 Fusarium cicinatum and 1 Diplodia pinea 
7453;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Dead, Insect/Mechanical damage;Insect/Mechanical damage, Discoloration;;Wilted, Dead;3 Fusarium cicinatum and 1 Diplodia pinea 
7454;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Dead, Insect/Mechanical damage;Insect/Mechanical damage, Discoloration;;Wilted, Dead;3 Fusarium cicinatum and 1 Diplodia pinea 
7455;Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Discoloration;Insect/Mechanical damage, Discoloration;Alive, Dead;Fusarium circinatum
7456;Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Discoloration;Insect/Mechanical damage, Discoloration;Alive, Dead;Fusarium circinatum
7457;Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Discoloration;Insect/Mechanical damage, Discoloration;Alive, Dead;Fusarium circinatum
7458;Paulpietersburg;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Discoloration;Insect/Mechanical damage, Discoloration;Alive, Dead;Fusarium circinatum
7459;Tzaneen;Limpopo;Pinus;taeda;Seedlings/Cuttings;D;N;Root:shoot ratio, Wilted;Plug bound;Dead;;;Secondary Fungi/Bacteria
7460;Tzaneen;Limpopo;Pinus;taeda;Seedlings/Cuttings;D;N;Root:shoot ratio, Wilted;Few roots;Discoloration, Outer bark, Cambium, Sapwood;Discoloration;Wilted;Secondary Fungi/Bacteria
7461;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Wilted;Few roots, Dead;Insect/Mechanical damage, Discoloration;;;Fusarium circinatum
7462;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circinatum
7463;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Root:shoot ratio, Wilted;J-rooting, Few roots, Dead;Insect/Mechanical damage, Discoloration;Discoloration;Alive, Wilted;Fusarium circinatum
7464;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Root:shoot ratio;J-rooting, Few roots, Dead;Discoloration, Cambium;Discoloration, Sapwood;Alive;Fusarium circinatum
7465;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration, Cambium, Sapwood;;;Fusarium circinatum
7466;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Wilted;Few roots, Dead;Discoloration;;;Fusarium circinatum
7467;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;;Few roots, Dead;Discoloration, Sapwood;;;Secondary Fungi/Bacteria
7468;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Root:shoot ratio, Die-back;J-rooting, Few roots, Dead, Plug bound;Discoloration, Sapwood;Healthy;;Secondary Fungi/Bacteria
7469;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted, Discoloration;Fusarium circinatum
7470;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;Root:shoot ratio;Well developed, Dead;;;;Secondary Fungi/Bacteria
7471;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;;Few roots, Dead, Plug bound;Discoloration, Sapwood;;;Fusarium circinatum
7472;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;Wilted;Few roots, Dead, Plug bound;Discoloration, Sapwood;Discoloration, Sapwood;Wilted, Discoloraiton, Dead;Fusarium circinatum
7473;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;Root:shoot ratio;Few roots;;;;Fusarium circinatum
7474;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted;Fusarium circinatum
7475;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;;Few roots, Dead;Discoloration, Sapwood;;;Secondary Fungi/Bacteria
7476;Tzaneen;Limpopo;Pinus;tecunumanii;Seedlings/Cuttings;;;Wilted;Well developed, Plug bound;Discoloration, Outer bark;Discoloration, Sapwood;Wilted, Discoloration;Secondary Fungi/Bacteria
7477;Tzaneen;Limpopo;Pinus;tecunumanii;Seedlings/Cuttings;;;Wilted;Well developed, J-rooting, Dead;Discoloration;;;Secondary Fungi/Bacteria
7478;Tzaneen;Limpopo;Pinus;tecunumanii;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted, Discoloration;Fusarium circinatum
7479;Tzaneen;Limpopo;Pinus;greggii;Seedlings/Cuttings;;;;;;;;Secondary Fungi/Bacteria
7480;Tzaneen;Limpopo;Pinus;greggii;Seedlings/Cuttings;;;Root:shoot ratio;Well developed, Dead;;;;Fusarium circinatum
7481;Tzaneen;Limpopo;Pinus;greggii;Seedlings/Cuttings;;;Wilted;Few roots;Discoloration, Outer bark, Cambium, Sapwood;;;Secondary Fungi/Bacteria
7482;Tzaneen;Limpopo;Pinus;greggii;Seedlings/Cuttings;;;Root:shoot ratio;Few roots, Dead, Plug bound;;Healthy, Discoloration, Sapwood;Alive;Secondary Fungi/Bacteria
7483;Tzaneen;Limpopo;Pinus;greggii;Seedlings/Cuttings;;;Root:shoot ratio;Well developed;Discoloration;;Alive;Fusarium circinatum
7484;Tzaneen;Limpopo;Pinus;?;Seedlings/Cuttings;;;Wilted;Few roots;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted, Discolration;Fusarium circinatum
7485;Tzaneen;Limpopo;Pinus;?;Seedlings/Cuttings;;;Wilted;Few roots;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted, Discoloration;Fusarium circinatum
7486;Tzaneen;Limpopo;Pinus;?;Seedlings/Cuttings;;;Root:shoot ratio;J-rooting, Few roots, Dead, Plug bound;Discoloration, Sapwood;Healthy;Dead;Secondary Fungi/Bacteria
7487;Tzaneen;Limpopo;Pinus;?;Seedlings/Cuttings;;;Root:shoot ratio;Few roots, Dead;Healthy;Healthy, Discoloration, Sapwood;Dead, Discoloration;Secondary Fungi/Bacteria
7488;Tzaneen;Limpopo;Pinus;patula x tecunumanii;Seedlings/Cuttings;;;Root:shoot ratio, Wilted;Few roots;Discoloration, Cambium, Sapwood;;;Secondary Fungi/Bacteria
7489;Tzaneen;Limpopo;Pinus;patula x tecunumanii;Seedlings/Cuttings;;;Wilted;J-rooting, Few roots, Dead;Discoloration;;;Secondary Fungi/Bacteria
7490;Tzaneen;Limpopo;Pinus;patula x tecunumanii;Seedlings/Cuttings;;;Root:shoot ratio;J-rooting, Few roots, Dead;Discoloration, Sapwood;;;Secondary Fungi/Bacteria
7491;Tzaneen;Limpopo;Pinus;patula x tecunumanii;Seedlings/Cuttings;;;Wilted;J-rooting, Few roots, Dead;Healthy;Healthy, Discoloration, Sapwood;Alive, Wilted, Discoloration;D. pinea
7492;Tzaneen;Limpopo;Pinus;patula x tecunumanii;Seedlings/Cuttings;;;Wilted;Few roots;Discoloration, Cambium, Sapwood;;;Secondary Fungi/Bacteria
7493;Tzaneen;Limpopo;Pinus;radiata;Seedlings/Cuttings;;;Die-back, Wilted;Well developed, Dead, Plug bound;Discoloration, Sapwood;Healthy;Wilted, Dead, Discoloraiton;Fusarium circinatum
7494;Tzaneen;Limpopo;Pinus;radiata;Seedlings/Cuttings;;;;Well developed;Discoloration;;Dead;Fusarium circinatum
7495;Tzaneen;Limpopo;Pinus;radiata;Seedlings/Cuttings;;;Wilted;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Sapwood;Healthy;Dead;Fusarium circinatum
7496;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;Wilted;Few roots;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted, Discoloration;Fusarium circinatum
7497;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed, Plug bound;Discoloration, Sapwood;Discoloration, Cambium, Sapwood;Wilted, Discoloration;Fusarium circinatum
7498;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed, Dead, Plug bound;Discoloration;;;Secondary Fungi/Bacteria
7499;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration, Cambium, Sapwood;Discoloration;Wilted;Fusarium circinatum
7500;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed, J-rooting, Dead;Discoloration;Discoloration;Wilted, Dead, Discoloraiton;Fusarium circinatum
7501;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;Root:shoot ratio;Few roots, Dead;Discoloration, Sapwood;Discoloration, Sapwood;Dead;Fusarium circinatum
7502;Tzaneen;Limpopo;Pinus;greggii;Seedlings/Cuttings;;;Wilted;Well developed, J-rooting, Dead;Discoloration, Cambium;Discoloration, Cambium, Sapwood;Wilted, Dead, Discoloraiton;Fusarium circinatum
7503;Tzaneen;Limpopo;Pinus;greggii;Seedlings/Cuttings;;;Wilted;J-rooting, Few roots, Dead;Discoloration, Cambium;Discoloration, Cambium, Sapwood;Alive, Wilted, Discoloration;Fusarium circinatum
7504;Tzaneen;Limpopo;Pinus;greggii;Seedlings/Cuttings;;;;J-rooting, Few roots;;;Wilted;Fusarium circinatum
7505;Tzaneen;Limpopo;Pinus;greggii;Seedlings/Cuttings;;;Root:shoot ratio;Few roots;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted;Fusarium circinatum
7506;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Wited;Well developed, Dead;Discoloration;;;Fusarium circinatum
7507;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;;Well developed;;;Wilted, Dead;Fusarium circinatum
7508;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Wilted;J-rooting, Few roots, Dead;Discoloration;Discoloration;Wilted, Dead, Discoloration;Fusarium circinatum
7509;Howick;Kwazulu-Natal;Pinus;patula x greggii;;;;;Well developed, J-rooting, Dead;Discoloration, Sapwood;Healthy;Alive, Discoloration;Fusarium circinatum
7510;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;;;;Root:shoot ratio, Wilted;J-rooting, Few roots, Dead;Discoloration, Cambium;Healthy;Alive, Wilted;Fusarium circinatum
7511;Howick;Kwazulu-Natal;Pinus;patula;;;;Root:shoot ratio, Wilted;J-rooting, Few roots, Dead;Discoloration, Sapwood;Discoloration, Sapwood;;Fusarium circinatum
7512;Howick;Kwazulu-Natal;Pinus;patula;;;;Wilted;Well developed, J-rooting, Dead;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration;Alive, Wilted, Discoloration;Fusarium circinatum
7513;Howick;Kwazulu-Natal;Pinus;patula;;;;Wilted;Well developed, J-rooting, Dead;Discoloration;Discoloration;Wilted, Dead, Discoloration;Fusarium circinatum
7514;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;;;;Root:shoot ratio;J-rooting, Few roots, Dead;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;;Secondary Fungi/Bacteria
7515;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;;;;Root:shoot ratio;Well developed, Dead;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Alive, Discoloration;Fusarium circinatum
7516;Howick;Kwazulu-Natal;Pinus;patula;;;;Root:shoot ratio, Wilted;Well developed, J-rooting;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted, Discoloration;Fusarium circinatum
7517;Howick;Kwazulu-Natal;Pinus;patula;;;;Root:shoot ratio;J-rooting, Dead;Discoloration;Discoloration;;Secondary Fungi/Bacteria
7518;Howick;Kwazulu-Natal;Pinus;patula;;;;Root:shoot ratio;Well developed, J-rooting, Dead;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted, Dead;Fusarium circinatum
7519;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;;;;Root:shoot ratio, Wilted;Well developed, J-rooting;Discoloration, Outer bark, Cambium, Sapwood;Discoloration, Outer bark, Cambium, Sapwood;Wilted, Discoloration;Fusarium circinatum
7520;Howick;Kwazulu-Natal;Pinus;patula x greggii;;;;Root:shoot ratio, Wilted;Well developed, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Sapwood;Cambium, Sapwood;Wilted, Discoloration;Fusarium circinatum
7521;Howick;Kwazulu-Natal;Pinus;patula;;;;Wilted;Well developed, J-rooting, Dead;Discoloration;Discoloration;Wilted, Dead, Discoloration;Fusarium circinatum
7522;Howick;Kwazulu-Natal;Pinus;patula;;;;Wilted;J-rooting, Few roots;Discoloration, Outer bark, Cambium, Sapwood;Discoloration, Outer bark, Cambium, Sapwood;Wilted, Discoloration;Secondary Fungi/Bacteria
7523;Howick;Kwazulu-Natal;Pinus;patula;;;;Wilted;Few roots, Dead;Discoloration;Discoloration;Wilted, Dead;Fusarium circinatum
7524;Howick;Kwazulu-Natal;Pinus;patula x greggii;;;;;Well developed;Discoloration;Discoloration;;Secondary Fungi/Bacteria
7525;Howick;Kwazulu-Natal;Pinus;patula;;;;Root:shoot ratio;Well developed, J-rooting;Discoloration, Outer bark, Cambium, Sapwood;Discoloration, Outer bark, Cambium, Sapwood;;Fusarium circinatum
7526;Howick;Kwazulu-Natal;Pinus;patula x greggii;;;;Wilted;Well developed, J-rooting;Discoloration, Outer bark, Cambium, Sapwood;Discoloration, Outer bark, Cambium, Sapwood;Wilted, Discoloration;Secondary Fungi/Bacteria
7527;Howick;Kwazulu-Natal;Pinus;patula x greggii;;;;;Well developed, Dead, Plug bound;Discoloration;;Dead, Discoloration;Fusarium circinatum
7528;Howick;Kwazulu-Natal;Pinus;patula ;;;;Root:shoot ratio, Wilted;J-rooting, Few roots;Discoloration, Outer bark, Cambium, Sapwood;Discoloration, Outer bark, Cambium, Sapwood;Wilted;Secondary Fungi/Bacteria
7529;Howick;Kwazulu-Natal;Pinus;patula;;;;Root:shoot ratio, Wilted;J-rooting, Few roots, Dead;Discoloration;Discoloration;Wilted;Fusarium circinatum
7530;Howick;Kwazulu-Natal;Pinus;patula x greggii;;;;Root:shoot ratio;Well developed;Discoloration;Discoloration;Wilted;Secondary Fungi/Bacteria
7531;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;;;;;;Discoloration;;;Fusarium circinatum
7532;Ngodwana;Mpumalanga;Pinus;greggi;Seedlings/Cuttings;A;N;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;Alive;Secondary Fungi/Bacteria
7533;Ngodwana;Mpumalanga;Pinus;greggi;Seedlings/Cuttings;A;N;Root:shoot ratio;Healthy;Healthy;Healthy;Alive;Secondary Fungi/Bacteria
7534;Ngodwana;Mpumalanga;Pinus;greggi;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Secondary Fungi/Bacteria
7535;Ngodwana;Mpumalanga;Pinus;greggi;Seedlings/Cuttings;A;N;Healthy;Well developed;Healthy;Healthy;Alive;Secondary Fungi/Bacteria
7536;Ngodwana;Mpumalanga;Pinus;greggi;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Secondary Fungi/Bacteria
7537;Ngodwana;Mpumalanga;Pinus;greggi;Seedlings/Cuttings;D;N;Healthy;;Healthy;Healthy;Alive;Fusarium circinatum
7538;Ngodwana;Mpumalanga;Pinus;greggi;Seedlings/Cuttings;D;N;;Well developed, J-rooting, Dead;Discoloration, Sapwood;Healthy, Discoloration, Cambium, Sapwood;Alive;Fusarium circinatum
7539;Ngodwana;Mpumalanga;Pinus;greggi;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Healthy;;Healthy, Discoloration;Alive;Secondary Fungi/Bacteria
7540;Ngodwana;Mpumalanga;Pinus;greggi;Seedlings/Cuttings;D;N;Healthy;J-rooting, Few roots;Discoloration, Sapwood;Discoloration, Sapwood;Alive;Fusarium circinatum
7541;Ngodwana;Mpumalanga;Pinus;greggi;Seedlings/Cuttings;D;N;;Few roots;Discoloration, Sapwood;Discoloration, Sapwood;Alive;Fusarium circinatum
7542;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted;Secondary Fungi/Bacteria
7543;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Root:shoot ratio, Wilted;Well developed, J-rooting;Discoloration, Outer bark, Cambium, Sapwood;Discoloration, Outer bark, Cambium, Sapwood;;Fusarium circinatum
7544;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Wilted;Well developed;Discoloration, Outer bark, Cambium, Sapwood;Discoloration, Outer bark, Cambium, Sapwood;Wilted, Discoloration;Fusarium circinatum
7545;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Wilted;Well developed;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted;Fusarium circinatum
7546;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed;Discoloration;Discoloration;Wilted;Fusarium circinatum
7547;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed;Discoloraiton;Healthy, Discoloration;Alive, Wilted;Fusarium circinatum
7548;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Wilted;Well developed;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;;Secondary Fungi/Bacteria
7549;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Wilted;Well developed, J-rooting;;Discoloration, Cambium, Sapwood;Wilted, Discoloration;Fusarium circinatum
7550;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration, Fruiting bodies;Discoloration, Fruiting bodies;Wilted;Fusarium circinatum
7551;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;;Well developed, Dead;Healthy;Healthy, Discoloration, Cambium;Alive;Fusarium circinatum
7552;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;;Well developed, J-rooting, Dead;Healthy, Discoloration, Sapwood;Discoloraiton, Sapwood;Alive;Fusarium circinatum
7553;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Healthy;Discoloration;Alive, Wilted;Secondary Fungi/Bacteria
7554;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed, Few roots;Discoloration;Discoloration;Wilted;Fusarium circinatum
7555;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Seedlings/Cuttings;D;;Root:shoot ratio, Wilted;Well developed;Healthy, Discoloration;Discoloration;Alive, Wilted;Fusarium circinatum
7556;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Root:shoot ratio, Wilted;Well developed;Discoloration;Discoloration;Alive, Wilted;Fusarium circinatum
7557;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed, J-rooting;Discoloration;Discoloration;Wilted;Fusarium circinatum
7558;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed;Discoloration;;Alive;Fusarium circinatum
7559;Howick;Kwazulu-Natal;Pinus;patula x greggii var. greggii;Seedlings/Cuttings;D;;;Well developed, J-rooting, Dead;Discoloration, Sapwood;Discoloration, Sapwood;;Fusarium circinatum
7560;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration, Fruiting bodies;Healthy, Discoloration;Alive, Wilted;Fusarium circinatum
7561;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Wilted;Well developed, J-rooting, Dead;Discoloration, Fruiting bodies;Discoloration, Cambium;Wilted;Fusarium circinatum
7562;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Wilted;Well developed, J-rooting, Dead;Discoloration, Fruiting bodies;Discoloration, Cambium;Wilted;Fusarium circinatum
7563;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration, Fruiting bodies;Discoloration;Wilted;Fusarium circinatum
7564;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;;Well developed, J-rooting, Dead;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Alive;Fusarium circinatum
7565;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;;Well developed, Dead;Discoloration, Sapwood;Healthy;Alive;Fusarium circinatum
7566;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed;Discoloration;Discoloration;Alive, Wilted;Secondary Fungi/Bacteria
7567;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed, J-rooting;Discoloration;Discoloration;Alive;Secondary Fungi/Bacteria
7568;Howick;Kwazulu-Natal;Pinus;;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration, Cambium;Discoloraiton;Alive, Wilted, Dead, Discoloration;Fusarium circinatum
7569;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Wilted;J-rooting, Few roots, Dead;Discoloration, Fruiting bodies;Discoloration, Fruiting bodies;Alive;Secondary Fungi/Bacteria
7570;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Wilted;Well developed, J-rooting, Dead;Discoloration;Discoloration;Alive, Wilted;Fusarium circinatum
7571;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Wilted;Well developed, J-rooting, Dead;Discoloration, Fruiting bodies;Discoloraiton, Cambium, Sapwood;Alive, Wilted, Dead, Discoloration;Fusarium circinatum
7572;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;;Well developed, Dead;Discoloration, Cambium, Sapwood;Healthy, Discoloration, Sapwood;Alive;Fusarium circinatum
7573;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;;Few roots, Dead;Discoloration, Cambium;Discoloration, Cambium;Alive;Secondary Fungi/Bacteria
7574;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Wilted;J-rooting, Few roots;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted, Discoloration;Fusarium circinatum
7575;Howick;Kwazulu-Natal;Pinus;patula ;Seedlings/Cuttings;D;;Wilted;Well developed, Dead, Plug bound;Discoloration, Cambium, Fruiting bodies;Discoloration, Cambium;Wilted;Fusarium circinatum
7576;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;;Well developed, Dead, Few roots, Plug bound;Discoloration, Cambium;Discoloration, Cambium, Sapwood, Fruiting bodies;Dead, Discoloration;Secondary Fungi/Bacteria
7577;Howick;Kwazulu-Natal;Pinus;;Seedlings/Cuttings;D;;;Well developed, Dead;Discoloration, Sapwood;Discoloration, Sapwood;Dead;Fusarium circinatum
