Location;Province;Genus;species.clone;type.of.sample;Asymptomatic.diseased;Nursery.Field;Roots;Root.Collar;Stem;Growth.tip;Needles.Leaves;results
9695;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Dead;No Fusarium or Diplodia 
9696;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots;;;Dead;No Fusarium or Diplodia 
9697;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Dead;No Fusarium or Diplodia 
9698;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Alive;Identified as Fusarium oxysporum
9699;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Dead;Identified as Fusarium oxysporum
9700;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Alive;No Fusarium or Diplodia 
9701;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;No primary tip;No Fusarium or Diplodia 
9702;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Insect damage, Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Alive;No Fusarium or Diplodia 
9703;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Alive;No Fusarium or Diplodia
9704;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Alive;No Fusarium or Diplodia
9705;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;No primary tip;No Fusarium or Diplodia
9706;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;No primary tip;No Fusarium or Diplodia
9707;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Alive;Identified as Fusarium oxysporum
9708;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Between outer & inner bark;Healthy;Healthy;Identified as Fusarium oxysporum
9709;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Insect/Mechanical damage, Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Dead;;No Fusarium or Diplodia
9710;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;No Fusarium or Diplodia
9711;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;Identified as Fusarium oxysporum
9712;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;No Fusarium or Diplodia
9713;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots, Dead;Insect/Mechanical damage,Discoloration, Outer bark, Cambium, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Dead;No Fusarium or Diplodia
9714;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Insect/Mechanical damage, Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;Identfied as Fusarium circinatum
9715;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots, Dead;Insect/Mechanical damage, Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;Identified as Fusarium oxysporum
9716;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Between outer & inner bark;Discoloration, Outer bark, Between outer & inner bark;Dead;No Fusarium or Diplodia
9717;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;Identified as Fusarium circinatum
9718;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;Identified as Fusarium oxysporum
9719;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;No Fusarium or Diplodia
9720;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;Identified as Fusarium oxysporum
9721;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Between outer & inner bark;Discoloration, Outer bark, Between outer & inner bark;Dead;No Fusarium or Diplodia
9722;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Dead;Identified as Fusarium oxysporum, Identified as Diplodia pinea
9723;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Dead;Identified as Fusarium oxysporum
9724;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Dead;Identified as Fusarium oxysporum
9725;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Dead;Identified as Fusarium oxysporum
9726;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Dead;No Fusarium or Diplodia
9727;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;No Fusarium or Diplodia
9728;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;Identified as Fusarium oxysporum
9729;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;No Fusarium or Diplodia
9730;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Insect/Mechanical damage, Discoloration, Outer bark, Cambium, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Dead;No Fusarium or Diplodia
9731;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark;Discoloration, Outer bark, Between outer & inner bark;Dead;No Fusarium or Diplodia
9732;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots, Dead;Discoloration, Outer bark, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;Identified as Fusarium oxysporum
9733;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Insect/Mechanical damage, Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;No Fusarium or Diplodia
9734;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;Identified as Fusarium oxysporum
9735;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Insect/Mechanical damage, Discoloration, Outer bark, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;No Fusarium or Diplodia
9736;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Insect/Mechanical damage, Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;Identified as Fusarium oxysporum
9737;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Few roots, Dead;Insect/Mechanical damage, Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;No Fusarium or Diplodia
9738;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;No Fusarium or Diplodia
9739;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;No Fusarium or Diplodia
9740;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Insect/Mechanical damage, Discoloration, Outer bark, Cambium, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;Identified as Fusarium oxysporum
9741;Howick;KwaZulu-Natal;Pinus;;Hedges;;;;Well developed, Dead;Discoloration, Outer bark, Cambium, Between outer & inner bark;Discoloration, Outer bark, Cambium, Between outer & inner bark;Dead;No Fusarium or Diplodia
9742;;;;;Media Plates;;;;;;;;All of the samples tested negative for Fusarium circinatum
9743;Karatara;Eastern Cape;;;Bark Medium;;;;;;;;Fusarium circinatum was not identified
9744;Karatara;Eastern Cape;Pinus;radiata;Seedlings/Cuttings;;;;No roots;Rotted away;Girdling, Dead;Dead;9/10 samples tested positive for Fusarium circinatum
9745;Karatara;Eastern Cape;Pinus;radiata;Seedlings/Cuttings;;;;No roots;Girdling, Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Wilted, Chlorotic & necrotic at bases;9/10 samples tested positive for Fusarium circinatum
9746;Karatara;Eastern Cape;Pinus;radiata;Seedlings/Cuttings;;;;No roots;Girdling, Necrotic and decayed;Girdling, Necrotic;Dead;9/10 samples tested positive for Fusarium circinatum
9747;Karatara;Eastern Cape;Pinus;radiata;Seedlings/Cuttings;;;;No roots;Rotted away;Girdling, Necrotic;Wilted, Dead, Necrotic;9/10 samples tested positive for Fusarium circinatum
9748;Karatara;Eastern Cape;Pinus;radiata;Seedlings/Cuttings;;;;Few roots, Dead;Girdling, Discoloration, Outer bark, Cambium, Between outer & inner bark, Sapwood;Girdling, Discoloration, Outer bark, Cambium;Discoloration, New needles are necrotic, Others are dying from base;9/10 samples tested positive for Fusarium circinatum
9749;Karatara;Eastern Cape;Pinus;radiata;Seedlings/Cuttings;;;;No roots;Girdling, Dead;Girdling, Dead;Wilted, Dead;9/10 samples tested positive for Fusarium circinatum
9750;Karatara;Eastern Cape;Pinus;radiata;Seedlings/Cuttings;;;;No roots;Rotted away;Girdling, Dead;Wilted, Dead;9/10 samples tested positive for Fusarium circinatum
9751;Karatara;Eastern Cape;Pinus;radiata;Seedlings/Cuttings;;;;No roots;Girdling, Rotten;Girdling, Dead;Wilted, Dead;9/10 samples tested positive for Fusarium circinatum
9752;Karatara;Eastern Cape;Pinus;radiata;Seedlings/Cuttings;;;;No roots;Girdling, Dead;Girdling, Dead;Wilted, Dead;9/10 samples tested positive for Fusarium circinatum
9753;Karatara;Eastern Cape;Pinus;radiata;Seedlings/Cuttings;;;;Few roots;Girdling, Necrotic and decayed;Girdling, Dead;Wilted, Dead;9/10 samples tested positive for Fusarium circinatum
9754;Piet Retief;Mpumalanga;Pinus;;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy;Healthy;Wilted;Secondary/General fungi and bacteria
9755;Piet Retief;Mpumalanga;Pinus;;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy;Healthy;Wilted;Secondary/General fungi and bacteria
9756;Piet Retief;Mpumalanga;Pinus;;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy;Healthy;Wilted;Secondary/General fungi and bacteria
9757;Piet Retief;Mpumalanga;Pinus;;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy;Healthy;Wilted;Secondary/General fungi and bacteria
9758;Piet Retief;Mpumalanga;Pinus;;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy;Healthy;Wilted;Secondary/General fungi and bacteria
9759;Piet Retief;Mpumalanga;Pinus;;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy;Healthy;Wilted;Secondary/General fungi and bacteria
9760;Piet Retief;Mpumalanga;Pinus;;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy;Healthy;Wilted;Secondary/General fungi and bacteria
9761;Piet Retief;Mpumalanga;Pinus;;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy;Healthy;Wilted;Secondary/General fungi and bacteria
9762;Piet Retief;Mpumalanga;Pinus;;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy;Healthy;Wilted;Secondary/General fungi and bacteria
9763;Piet Retief;Mpumalanga;Pinus;;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy;Healthy;Wilted;Secondary/General fungi and bacteria
9764;Piet Retief;Mpumalanga;Pinus;;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy;Healthy;Wilted;Secondary/General fungi and bacteria
9765;Piet Retief;Mpumalanga;Pinus;;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy;Healthy;Wilted;Secondary/General fungi and bacteria
9766;Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;;;;Few roots, Dead;Discoloration, Cambium, Sapwood;Discoloration;Alive;4/9 samples tested positive for Fusarium circinatum
9767;Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;;;;Well developed, Dead;Discoloration;Discoloration;Alive, Slight discoloration;4/9 samples tested positive for Fusarium circinatum
9768;Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;;;;Well developed, Dead;Discoloration, Water-soaked, Sapwood;Discoloration, Sapwood;Alive, Discoloration;4/9 samples tested positive for Fusarium circinatum
9769;Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;;;;Well developed, Dead;Discoloration, Sapwood;Discoloration, Sapwood;Alive, Slight discoloration;4/9 samples tested positive for Fusarium circinatum
9770;Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;;;;Few roots, Dead;Discoloration, Sapwood;Discoloration, Sapwood;Alive, Discoloration;4/9 samples tested positive for Fusarium circinatum
9771;Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;;;;Well developed, Dead;Discoloration, Sapwood;Discoloration, Sapwood;Alive, Discoloration;4/9 samples tested positive for Fusarium circinatum
9772;Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;;;;J-rooting, Few roots, Dead;Discoloration, Sapwood;Discoloration, Sapwood;Alive, Discoloration;4/9 samples tested positive for Fusarium circinatum
9773;Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;;;;Few roots, Dead;Discoloration, Sapwood;Discoloration, Sapwood;Wilted, Discoloration;4/9 samples tested positive for Fusarium circinatum
9774;Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;;;;J-rooting, Few roots, Dead;Discoloration;Discoloration;Slight discoloration;4/9 samples tested positive for Fusarium circinatum
9775;Ngodwana;Mpumalanga;Eucalyptus;;Roots;;;;;;;;General/Secondary fungi and bacteria
9776;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;;Well developed;Healthy;Healthy;;7/16  samples tested positive for Fusarium circinatum
9777;Ngodwana;Mpumalanga;Eucalyptus;;Seedlings/Cuttings;;;;Well developed;Healthy;Healthy;;7/16  samples tested positive for Fusarium circinatum
9778;Ngodwana;Mpumalanga;Eucalyptus;;Seedlings/Cuttings;;;;Well developed;Discoloration;Discoloration;;7/16  samples tested positive for Fusarium circinatum
9779;Harare;Zimbabwe;Pinus;;Seeds;;;;;;;;All seed samples tested negative for Fusariam circinatum
9780;Howick;KwaZulu-Natal;Pinus;;Hedges;D;;;J-rooting, Few roots, Dead;Discoloration (Water-soaked);Discoloration (Blue Stain);No tip;No Fusarium or Diplodia
9781;Howick;KwaZulu-Natal;Pinus;;Hedges;D;;;J-rooting, Few roots, Dead;Discoloration (Water-soaked);Discoloration (Water-soaked);Wilted, Discoloration;No Fusarium or Diplodia
9782;Howick;KwaZulu-Natal;Pinus;;Hedges;D;;;J-rooting, Few roots, Dead;Discoloration (Water-soaked), White mycelial growth;Discoloration (Brown lesions), White mycelial growth;Alive, Discoloration;Identified as Fusarium oxysporum
9783;Howick;KwaZulu-Natal;Pinus;;Hedges;D;;;J-rooting, Few roots, Dead;Discoloration (Blue Stain);Discoloration;Alive, Discoloration;Identified as Diplodia pinea
9784;Howick;KwaZulu-Natal;Pinus;;Hedges;D;;;Well developed, J-rooting, Dead;Discoloration (Water-soaked);Discoloration (Water-soaked);No tip;No Fusarium or Diplodia
9785;Howick;KwaZulu-Natal;Pinus;;Hedges;D;;;J-rooting, Few roots, Dead;Discoloration ( Water-soaked);Discoloration (Water-soaked);Alive, Discoloration;No Fusarium or Diplodia
9786;Howick;KwaZulu-Natal;Pinus;;Hedges;D;;;J-rooting, Few roots, Dead;Discoloration (Water-soaked);Discoloration (Brown lesions);Alive, Discoloration;Identified as Fusarium circinatum
9787;Howick;KwaZulu-Natal;Pinus;;Hedges;D;;;J-rooting, Few roots, Dead;Discoloration ( Water-soaked);Discoloration (Brown);Alive, Discoloration;No Fusarium or Diplodia
9788;Howick;KwaZulu-Natal;Pinus;;Hedges;D;;;J-rooting, Few roots, Dead;Discoloration (Possibly Blue stain);Discoloration (Possibly Blue stain);Alive, Discoloration;Identified as Diplodia pinea
9789;Howick;KwaZulu-Natal;Pinus;;Hedges;D;;;Well developed, J-rooting, Dead;Discoloration (Water-soaked), White mycelial growth;Discoloration, White mycelial growth ;Wilted;No Fusarium or Diplodia
9790;Howick;KwaZulu-Natal;Pinus;;Hedges;D;;;J-rooting, Few roots, Dead, White mycelial growth;Discoloration, White mycelial growth;Discoloration, White mycelial growth ;No tip;Identified as Fusarium oxysporum
9791;Howick;KwaZulu-Natal;Pinus;;Hedges;D;;;J-rooting, Few roots, Dead;Discoloration (Water-soaked);Discoloration (Water-soaked);No tip;Identified as Fusarium oxysporum
9792;Howick;KwaZulu-Natal;Pinus;;Hedges;D;;;J-rooting, Few roots, Dead, Plug bound;Discoloration (Water-soaked);Discoloration (Blue Stain);Alive, Discoloration;Identified as Diplodia pinea
