Location;Province;Genus;species/clone;type of sample;Asymptomatic/diseased;Nursery/Field;Roots;Root Collar;Stem;Growth tip;Needles/Leaves;results
Scottsviile;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Screening for Fusarium circitum 
Scottsviile;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Screening for Fusarium circitum 
Scottsviile;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Screening for Fusarium circitum 
Scottsviile;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Screening for Fusarium circitum 
Scottsviile;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Screening for Fusarium circitum 
Scottsviile;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well developed, Healthy, Plug bound;Discoloration, Outer bark;Healthy, Discoloration, Outer bark, Cambium;Alive;Screening for Fusarium circitum 
Scottsviile;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Alive;Screening for Fusarium circitum 
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Root:shoot ratio;Healthy, Few roots;Healthy;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark, Between outer and inner bark, Sapwood;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Scottsville;Kwazulu-Natal;Pinus ;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Sedgefield;Western Cape;Pinus;radiata;Stems;D;;;;;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Cambium, Between outer and inner bark;;Screening for fungal/bacterial pathogens
Soutpansberg;Limpopo;Pinus;patula;Bark;;;;;;;;Screening for Fungal/Bacterial pathogens
Soutpansberg;Limpopo;Pinus;patula;Insects (white container);;;;;;;;Identification of Insects
Soutpansberg;Limpopo;Pinus;patula;Insects (orange container);;;;;;;;Identification of Insects
Soutpansberg;Limpopo;Pinus;patula;Stem;D;;;;;Discoloration, Cambium, Between outer and inner bark;;Screening for Fusarium cicinatum
Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Healthy, except the tip;Few roots, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium, Healthy;Alive;Fusarium circitum screening
Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Few roots, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Few roots, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Few roots, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;D;;Wilted;Few roots, Dead;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
Tsitsikamma;Western and Eastern Cape;Pinus;radiata;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
Tweedie;Kwazulu-Natal;Pinus ;patula;Seedlings;D;N;Healthy;;;;;Fusarium circitum screening
Tweedie;Kwazulu-Natal;Pinus ;patula;Seedlings;D;N;Healthy;;;;;Fusarium circitum screening
White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
White river;Amsterdam;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circitum screening
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
White River;Amsterdam;Pinus;patula;Seedlnigs/Cuttings;;A;Healthy;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
;;;;;;;;;;;;Screening for Fusarium circitum
;;GV 17;;;;N;;;;;;Insect identification
;;NH070;;Seedlings/Cuttings;D;;Wilted, Oedema;;;;;Screening for pathogenic Fungi/Bacteria
;;NH070;;Seedlings/Cuttings;D;;Wilted, Oedema;;;;;Screening for pathogenic Fungi/Bacteria
;;NH070;;Seedlings/Cuttings;D;;Wilted, Oedema;;;;;Screening for pathogenic Fungi/Bacteria
;;NH070;;Seedlings/Cuttings;D;;Wilted, Oedema;;;;;Screening for pathogenic Fungi/Bacteria
;;NH070;;Seedlings/Cuttings;D;;Wilted, Oedema;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;Discoloration, Cambium;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;Discoloration, Cambium;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;Discoloration, Cambium;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;Discoloration, Cambium;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;Discoloration, Cambium;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;Few roots, Dead;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Cambium, Between outer and inner bark;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;Few roots, Dead;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Cambium, Between outer and inner bark;;Screening for pathogenic Fungi/Bacteria
;;;;;;;Leaf spots;No roots;Discoloration, Cambium;Discoloraiton, Outer bark, Cambium;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;Discoloraiton, Cambium;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;No roots;Discoloration, Cambium, Outer bark;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;Well developed, Dead;Discoloration, Outer bark, Cambium;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;Root collar;Well developed, Dead;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;Well developed, J-rooting;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;Well developed, J-rooting;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;Well developed;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;J-rooting;Discoloration, Cambium, Between outer and inner bark, Sapwood;;;Screening for pathogenic Fungi/Bacteria
;;Eucalyptus;dunnii;;;;;;;;;Screening for pathogenic Fungi/Bacteria
;;Pinus;radiata;;;;Wilted;Well developed, J-rooting, Dead, Plug Bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloraiton, Sapwood;Wilted, Discoloration;Screening for pathogenic Fungi/Bacteria
;;;;;;;Wilted;Well developed, Dead, Plug Bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloraiton, Sapwood;Wilted, Discoloration;Screening for pathogenic Fungi/Bacteria
;;;;;;;Wilted;Well developed, J-rooting, Dead, Plug Bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloraiton, Sapwood;Wilted, Discoloration;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;Fungal structures on leaves;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;Healthy;;;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;Discoloration, Outer bark, Cambium, Between outer and inner bark;Fruiting bodies;Screening for pathogenic Fungi/Bacteria
;;;;;;;;;;;;Screening for Fusarium circinatum and or Verticillium
