Location;Province;Genus;species.clone;type.of.sample;Asymptomatic.diseased;Nursery.Field;Roots;Root.Collar;Stem;Growth.tip;Needles.Leaves;results
4443;Hilton;Kwazulu-Natal;Pinus;elliotti;Seed;D;F;Well developed,J-rooting, Plug bound;Well developed,J-rooting,Dead,  Plug boundd;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Wilted;Wilted,Discoloration;Screening for Fusarium ciricnatum/Diplodia
4444;Hilton;Kwazulu-Natal;Pinus;taeda;Seed;D;F;Well developed, Healthy;Well developed,J-rooting,Dead;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Resin Exudation;Wilted,Discoloration;Screening for Fusarium ciricnatum/Diplodia
4445;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;F;Healthy;Well developed;Health;Healthy;Alive;Screening for Fusarium ciricnatum
4446;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Healthy;Few roots;Health;Healthy;Alive;Screening for Fusarium ciricnatum
4447;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Healthy;Well developed;Health;Healthy;Alive;Screening for Fusarium ciricnatum
4448;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Healthy;Few roots;Health;Healthy;Alive;Screening for Fusarium ciricnatum
4449;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Healthy;Well developed;Health;Healthy;Alive;Screening for Fusarium ciricnatum
4450;Hilton;Kwazulu-Natal;Pinus;elliotti;Seed;D;F;Well developed,J-rooting, Healthy;Well developed,Healthyy;Outer bark;Wilted;Wilted,Discoloration;Screening for Fusarium ciricnatum/Diplodia
4451;Hilton;Kwazulu-Natal;Pinus;elliotti;Seed;D;F;Well developed,J-rooting, Plug bound;Well developed,J-rooting,Dead,  Plug boundd;Outer bark,Between outer and inner bark;Wilted;Wilted,Discoloration;Screening for Fusarium ciricnatum/Diplodia
4452;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Well developed, Healthy;Well developed,J-rooting,Dead;Discolorationn;Discoloration;Wilted,Dead;Screening for Fusarium ciricnatum
4453;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Well developed, Healthy;Well developed,Dead;Discolorationn,Outer bark;Discoloration,Outer bark;Alive;Screening for Fusarium ciricnatum
4454;bergplaas;Kwazulu-Natal;Macadamia;benthamii;Branch, root, main Seed;D;FNF;Healthy, Healthy;J-rooting,Few roots,  Plug boundd;Discolorationn,Cambium,Sapwood;Healthy;Wilted,Discoloration;Screening for pathogenic Fungi/bacterium
4455;Hilton;Kwazulu-Natal;Eucalyptu;grandi;Seed;D;F;Die-back;Dead;Discolorationn;Discoloration,Cambium;Wilted;Screening for Fungal/bacteriuml pathogens
4456;Karatara;Western Cape;Pinus;taeda;Seed/Cuttings;D;F;Brown roots,Green tips;Dead;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Kino/Gum/Resin Exudation,Healthy,Discoloration,Outer bark,Fruiting bodies;Alive,Dead;Screening for Fungal/bacteriuml pathogens
4457;Sabie;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Die-back;Healthyy;Health;Healthy;Wilted,Discoloration;Screening for Fusarium ciricnatum
4458;Sabie;Mpumalanga;Pinus;patula;Whole Seed;A;F;Healthy;Healthyy, but not Well developed;Health;Healthy;Wilted,Discoloration;Screening for Fusarium ciricnatum
4459;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Die-back, Healthy;Few roots,J-rooting;Health;Healthy;Wilted;Screening for Fusarium ciricnatum
4460;Ugie;Western Cape;Pinus;patula;Seed/Cuttings;D;F;Die-back;Dead;Deadf;Alive;Wilted,Discoloration;Screening for pathogenic Fungi/bacterium
4461;Karatara;Western Cape;Pinus;radiata;Seed/Cuttings;A;FNF;Well developed, Healthy;Well developed,J-rooting,Some discoloration;Discolorationn;Wilted;Wilted,Discoloration;Screening for Fusarium ciricnatum
4462;uitkyk;Comrie;Pinus;patula;Seed;D;FNF;Die-back;Well developed,Dead;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;Wilted;Alive;F sub
4463;White River;Limpopo;Eucalyptu;grandi;Seed;D;FNF;Well developed, Healthy;Well developed,Healthyy;Discolorationn,Sapwood;Wilted;Wilted,Dead,Discoloration;B cinerea
4464;White River;Kwazulu-Natal;Pinus;taeda;Seed;D;FNF;Die-back;  Brown discoloration;Discolorationn,Sapwood;Wilted,Discoloration;Alive;Fusarium
4465;Brooklands plantation sabie;Kwazulu-Natal;Eucalyptu;grandi;foliage;D;F;Die-back;Discoloration,  Outer bark, Cambium;Discolorationn,Outer bark;Healthy;Wilted,Green;  B dothidea
4466;White River;Western Cape;Pinus;patula;Seed;D;FNF;Die-back; Mechanical damage,J-rooting;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;Wilted;Wilted,Dead,Discoloration;S sapinea
4467;Piet Retief;Western Cape;Pinus;patula;Seed;D;FNF;Die-back;  Brown discoloration;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Wilted,Discoloration;Wilted,Discoloration;S sapinea
4468;Tzaneen;Western Cape;Pinus;patula;Seed,Soil;D;FNF;Die-back;Dead;Outer bark;Discoloration;Wilted,Dead,Discoloration;S sapinea
4469;Witelsbos;Kwazulu-Natal;Pinus;greggi;Seed;D;F;Die-back;Curling,Discoloration;Discolorationn;Wilted;Discoloration;p irregularae
4470;Belfast;Western Cape;Pinus;patula;Seed;D;F;Die-back;Discoloration,  Outer bark, Cambium;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;wilting;Wilted,Dead,Discoloration;S sapinea
4471;Tzaneen;Kwazulu-Natal;Pinus;54;Seed;D;F;Die-back;  Brown discoloration;Discolorationn;Wilted;Alive;inconclusive
4472;Klipkraal Nursery;Comrie;Pinus;taeda;Seed;D;FNF;Die-back;Well developed,Healthyy;Discolorationn,Outer bark, Health;wilting;Alive;inconclusive
4473;Piet Retief;Kwazulu-Natal;Pinus;patula;Seed;D;F;Die-back; Mechanical damage,J-rooting;Outer bark;Wilted;Dead;F oxy
4474;Chillingly estate;Kwazulu-Natal;Pinus;patula;leaves, main Seed, root;D;F;Root:shoot ratio; Mechanical damage,J-rooting;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;Healthy;Alive;saprohytes
4475;White River;Kwazulu-Natal;Pinus;patula;Seed;D;FNF;Die-back;Curling,Discoloration;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Wilted,Discoloration;Wilted;F oxy
4476;Glenbain;Western Cape;Eucalyptu;dunni;Seed, root;D;F;Die-back;Well developed,J-rooting,Dead,  Plug boundd;Outer bark,Sapwood;Discoloration;Alive;FSP
4477;Babanango Estate;Kwazulu-Natal;Eucalyptu;elliotti;leaves;D;F;Healthy; Mechanical damage,J-rooting;Discolorationn;Discoloration;Alive,Wilted;P eucalypti
4478;Sottsville;Kwazulu-Natal;Eucalyptu;greggi;Cuttings;D;FNF;Well developed,J-rooting, Healthy;Dead;Outer bark;Discoloration;Wilted,Discoloration;saprohytes
4479;Witelsbos;Kwazulu-Natal;Pinus;patula;Seed;D;FNF;Die-back;Discoloration,  Outer bark, Cambium;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;Wilted;Wilted,Dead;F oxy
4480;New Scotland plantation;Kwazulu-Natal;Pinus;patula;Seed;D;FNF;Die-back;Discoloration,  Outer bark, Cambium;Outer bark,Sapwood;Wilted;Alive;F oxysporum  
4481;Greytown;Bergplaas;Eucalyptu;nitens;Soil, Seed/Cuttings;D;F;Die-back;Well developed,J-rooting,Dead, Plug boundd;Discolorationn;Healthy,Fruiting bodies;Healthy;Mycosphaerellasp
4482;Citimba;Kwazulu-Natal;Pinus;patula;Seedgs;D;FNF;Root:shoot ratio;Curling,Discoloration;Outer bark,Sapwood;Discoloration;Alive;F subglutinans
4483;Sarnia plantation;Bergplaas;Pinus;elliotti;Seed;D;FNF;Die-back;  Brown discoloration;Discolorationn,Outer bark;wilting;Discoloration;saprohytes
4484;Mtubutuba;Western Cape;Pinus;taeda;Seed;D;F;Die-back;Curling,Discoloration;Outer bark;Wilted,Discoloration;Wilted,Green;S sapinea
4485;Piet Retief;Evergreen;Pinus;elliotti;Seed;D;F;Die-back;Dead;Discolorationn;Wilted;Wilted,Discoloration;oomycete
4486;Ngodwana;Kwazulu-Natal;Eucalyptu;nitens;Seed;D;FNF;Die-back;  Brown discoloration;Discolorationn;wilting;Alive;C gleosporiodes
4487;Kwambonambi;Kwazulu-Natal;Eucalyptu;54;root;D;F;Well developed, Healthy;  Brown discoloration;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;Discoloration;Wilted,Dead;  B dothidea
4488;Kwambonambi;Kwazulu-Natal;Acacia; W96;Hedge;D;F;Root:shoot ratio; Mechanical damage,J-rooting;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;Healthy;Alive;  B dothidea
4489;Tzaneen;Limpopo;Pinus;patula;Cuttings;D;FNF;Well developed, Healthy,J-rooting, Plug-bound;Dead;Outer bark;Mechanical damage, Kino/Gum/Resin Exudation,Discoloration;Wilted,Dead,Discoloration;Fusarium
4490;Tzaneen;Kwazulu-Natal;Pinus;patula;Seed;D;FNF;Die-back; Mechanical damage,J-rooting;Outer bark,Sapwood;wilting;Alive;Fusarium
4491;Hinze;Kwazulu-Natal;Eucalyptu;54;Soil,Seed;D;FNF;Root:shoot ratio, Healthy;Dead;Outer bark;Discoloration;Alive;Phytophthora &Pythium
4492;Mtunzini;Kwazulu-Natal;Pinus;14;Seed;D;F;Die-back;Curling,Discoloration;Discolorationn;Wilted;Wilted;Pantoea sp    sp
4493;Piesanhoek;Western Cape;Pinus;tecunumanii;Seed;D;FNF;Die-back; Mechanical damage,J-rooting;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;Wilted;Wilted,Dead,Discoloration;S sapinea
4494;Tzaneen;Western Cape;Pinus;patula;Seed;D;FNF;Die-back;Dead;Outer bark;Wilted;Wilted,Dead,Discoloration;S sapinea
4495;Tzaneen;Kwazulu-Natal;Pinus;patulax tecunumanii;Seed;D;FNF;Die-back;  Brown discoloration;Discolorationn;Wilted,Discoloration;Alive;Fusarium
4496;Ngodwana nursery;Kwazulu-Natal;Pinus;patula;Seed;D;FNF;Die-back; Mechanical damage,J-rooting;Outer bark,Sapwood;wilting;Alive;F cir
4497;Wildebeest Estate;Comrie;Eucalyptu;grandi;foliage;D;F;Well developed, Healthy,J-rooting, Plug-bound;Well developed,J-rooting,Dead,  Plug boundd;Health,Sapwood;Healthy,Discoloration,Outer bark;Wilted,Discoloration;Pantoea sp    sp
4498;Piet Retief;Mpumalanga;Eucalyptu;dunni;coppice;D;F;Well developed,J-rooting, Healthy;Well developed,J-rooting,Dead, Plug boundd;Health;Discoloration,Outer bark;Wilted,Discoloration;FSP sp
4499;Lothair;Western Cape;Acacia;decurrens;Seed;D;F;Die-back;Dead;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Mechanical damage, Kino/Gum/Resin Exudation,Discoloration;Alive;Fusarium ciricnatum
4500;Ngodwana nursery;Kwazulu-Natal;Pinus;elliotti;Seed;D;FNF;Die-back;Curling,Discoloration;Discolorationn;Wilted;Alive,Wilted;Fusarium
4501;Ngodwana nursery;Kwazulu-Natal;Pinus;elliotti;Seed;D;FNF;Die-back;Dead;Health;Wilted;Wilted;F cir
4502;Wildebeest Estate;Western Cape;Pinus;elliotti andpatula;Seed;A;FNF;Die-back;Curling,Discoloration;Outer bark;Wilted,Discoloration;Wilted,Dead,Discoloration;S sapinea
4503;Teza;Kwazulu-Natal;Pinus;patula;Seed,Branch;D;F;Well developed,J-rooting, Healthy;Discoloration,  Outer bark, Cambium;Outer bark;Discoloration;Wilted,Green;S sapinea
4504;Kwambonambi;Kwazulu-Natal;Eucalyptu;119;Seed;D;F;Die-back; Mechanical damage,J-rooting;Discolorationn;Wilted;Alive;FSP
4505;Fort Cunnigham;Western Cape;Pinus;elliotti;foliage;D;F;Die-back;Dead;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Discoloration,Cambium,Fruiting bodies, Between outer and inner bark;Wilted,Dead,Discoloration;S sapinea
4506;Kwambonambi;Kwazulu-Natal;Pinus;elliotti;root,Seed,Seed;D;FNF;Die-back;Curling,Discoloration;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;Wilted,Discoloration;Wilted,Discoloration;S sapinea
4507;Tzaneen;Kwazulu-Natal;Pinus;patula;Hedge;D;F;Root:shoot ratio;Discoloration,  Outer bark, Cambium;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Healthy;Wilted,Dead,Discoloration;F cir
4508;Ngodwana nursery;Kwazulu-Natal;Pinus;patula;Seed;D;FNF;Die-back;Dead;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;Wilted;Alive;Fusarium
4509;White River;Western Cape;Pinus;patula;Seed;D;FNF;Die-back;Well developed,J-rooting,Dead,  Plug boundd;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;wilting;Wilted,Green;F cir
4510;Kalmoesfontein;Mpumalanga;Pinus;patula;Seed;D;FNF;Die-back;Dead;Outer bark;Wilted,Discoloration;Wilted,Dead,Discoloration;F cir
4511;White River;Mpumalanga;Pinus;patula;Seed;D;FNF;Die-back;Well developed,J-rooting,Dead,  Plug boundd;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Wilted;Wilted,Green;F cir,F oxy
4512;White River;Kwazulu-Natal;Pinus;patula;root;D;F;Die-back;Dead;Outer bark;Discoloration;Wilted,Discoloration;F cir
4513;Hill Forestry;Western Cape;Pinus;taeda;Seed;D;F;Die-back;  Brown discoloration;Outer bark;Wilted,Discoloration;Wilted,Green;S sapinea
4514;Wildebeest Estate;Western Cape;Pinus;patula;Seed;D;F;Die-back;  Brown discoloration;Outer bark;wilting;Wilted,Dead,Discoloration;S sapinea
4515;Witelsbos;Kwazulu-Natal;Pinus;119;Seed,leaves;D;F;Well developed, Healthy; Mechanical damage,J-rooting;Health,Sapwood;Healthy;Dead;FSPrysphearia
4516;Tzaneen;Limpopo;Pinus;lyophylla;Seed;D;FNF;Die-back;Well developed,J-rooting,Dead,  Plug boundd;Discolorationn;Wilted;Wilted,Discoloration;F cir
4517;Tzaneen;Western Cape;Pinus;elliotti;Cuttings;D;FNF;Well developed,J-rooting, Healthy;  Brown discoloration;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Healthy,Sapwood;Wilted,Dead,Discoloration;S sapinea
4518;Tzaneen;Kwazulu-Natal;Pinus;patula;Seed;D;FNF;Die-back;  Brown discoloration;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;Wilted,Discoloration;Alive;Fusarium
4519;Witelsbos;Kwazulu-Natal;Eucalyptu;grandi;root,Seed;D;F;Well developed, Healthy; Mechanical damage,J-rooting;Discolorationn;Mechanical damage,Discoloration,Cambium;Alive;Phytophthora
4520;Mtunzini;Kwazulu-Natal;Pinus;10;Cuttings;D;FNF;Well developed, Healthy,J-rooting, Plug bound; Mechanical damage,J-rooting;Outer bark;Dead;Alive;Fusarium screening
4521;iswepe;Kwazulu-Natal;Pinus;greggi;Seed;D;FNF;Die-back;  Brown discoloration;Outer bark;Wilted;Wilted,Dead,Discoloration;S sapinea
4522;jessivale;Evergreen;Pinus;patula;Seed;D;FNF;Die-back;Well developed,Dead,J-rooting;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;Wilted,Discoloration;Alive;Fusarium
4523;Underberg;Kwazulu-Natal;Pinus;patula;Seed;D;FNF;Die-back;Dead;Outer bark,Sapwood;Wilted;Wilted,Dead,Discoloration;S sapinea
4524;kwambonambi;Bergplaas;Eucalyptu;patula;Seed;D;F;Die-back;Well developed,J-rooting,Dead,  Plug boundd;Outer bark;Wilted,Discoloration;Dead;FSPrysphearia sp
4525;Ngondwana nursery;Kwazulu-Natal;Pinus;patula;Seed;D;FNF;Die-back;Dead;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;wilting;Wilted,Green;F cir
4526;Longridge;Evergreen;Pinus;patula;Seed;D;FNF;Die-back;Few roots;Outer bark;Wilted;Wilted,Dead,Discoloration;F cir
4527;Longridge;Comrie;Pinus;patula;Seed;D;FNF;Die-back;J-rooting;Outer bark;Wilted;Dead;F cir
4528;White River;Mpumalanga;Pinus;patula;Seed;D;FNF;Die-back;Curling,Discoloration;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;Wilted;Wilted,Discoloration;F cir
4529;Kalmoesfontein;Mpumalanga;Pinus;patula;Seed;D;FNF;Die-back; Mechanical damage,J-rooting;Mechanical damage,Discolorationn,Cambium,Between outer and inner bark;Wilted;Wilted,Dead,Discoloration;F cir
4530;Hlelo;Kwazulu-Natal;Pinus;patula;Seed;A;FNF;Die-back;Curling,Discoloration;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Wilted;Wilted,Dead,Discoloration;F cir
4531;Wildebeest Estate;Kwazulu-Natal;Pinus;elliotti;Seed;D;FNF;Die-back;Dead;Discolorationn,Outer bark,Between outer and inner bark;Wilted;Wilted,Discoloration;F cir
4532;Tzaneen;Kwazulu-Natal;Pinus;radiata;Twigs/Branch;D;F;Healthy;Discoloration;Health;wilting;Discoloration;Diplodia,F cir
4533;Witelsbos;Mpumalanga;Pinus;radiata;Seed;D;FNF;Die-back;Discoloration,  Outer bark, Cambium;Discolorationn,Outer bark,Cambium;Wilted;Wilted,Discoloration;F cir
4534;Tzaneen;Mpumalanga;Eucalyptu;nitens;root, Seed;D;F;Healthy;Well developed,J-rooting,Dead,  Plug boundd;Discolorationn;Mechanical damage, Kino/Gum/Resin Exudation,Discoloration;Alive;Cylindrocladiumspp
4535;Wildebeest Estate;KZN;Pinus;patula;Seed;D;FNF;Healthy;Discoloration;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Dry????y??;Discoloration;Diplodea pinea,F cir
4536;Richmond;KZN;Pinus;patula;Seed/Cuttings;D;F;Healthy;  Brown discoloration;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Dead;Wilted,Discoloration;Diplodea pinea,F cir
4537;White River;Mpumalanga;Pinus;radiata;Seed;D;FNF;Dry;Discoloration;Discolorationn,Outer bark;Wilted;Discoloration;F cir
4538;klipkraal;Evergreen;Pinus;patula;Seed;D;FNF;Dry;Discoloration, Sapwood;Discolorationn,Sapwood;Wilted;Discoloration;Fusarium
4539;Nugro;Evergreen;Pinus;14;Seed,Soil;D;FNF;Die-back;Curling,Discoloration;few,Dead;Discoloration;Discoloration;F cir
4540;White River;Bergplaas;Pinus;patula;Twigs/Branch,Leaves/Needles, Seed, roots;A;FNF;Healthy;Healthyy;Health;Dead;Alive;F cir,Diplodia
4541;Harding;Kwazulu-Natal;Eucalyptu;grandi;Seed, leaves;A;FNF;Healthy;Discoloration,  Outer bark, Cambium;Health;Discoloration,Outer bark, Between outer and inner bark;Wilted,Dead,Discoloration;F cir
4542;Bryns Hill;Comrie;Acacia;mearnsii;Soil, Seed/Cuttings;A;F;Die-back, Healthy;Healthyy;Girdling;Girdling,Discoloration;Alive;Cylindrocladium
4543;Doonybrook;Western Cape;Pinus;patula;Seed;A;FNF;Die-back;Curling,Discoloration;Health;Discoloration;Wilted,Dead,Discoloration;S sapinea
4544;klipkraal;Comrie;Pinus; W96;Seed/Cuttings;D;FNF;Die-back;Healthyy;Health;Healthy;Alive;Fusarium screening
4545;Richmond;Comrie;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Few roots;Health;Healthy;Alive;Fusarium screening
4546;Tzaneen;Epsom;Pinus;patula;Seed/Cuttings;D;F;Healthy;Discoloration;Discolorationn;Wilted;Alive;Fusarium screening
4547;Wildebeest Estate;Comrie;Pinus;patula;Seed/Cuttings;D;F;Healthy;Curling,Discoloration;Discolorationn;Mechanical damage,Discoloration,Cambium;Alive;Fusarium screening
4548;Howick;Kwazulu-Natal;Pinus;54;Seed/Cuttings;D;FNF;Root:shoot ratio;Well developed,Dead,Healthyy;Health,Discolorationn,Sapwood;Healthy,Discoloration,Sapwood;Alive;Fusarium screening
4549;Howick;Kwazulu-Natal;Pinus;54;Seed/Cuttings;D;FNF;Root:shoot ratio, Healthy;Well developed,Dead,Healthyy;Health,Discolorationn,Sapwood;Healthy,Discoloration,Sapwood;Alive;Fusarium screening
4550;Howick;Kwazulu-Natal;Pinus;14;Seed/Cuttings;D;FNF;Root:shoot ratio;Well developed,Dead,Healthyy;Health,Discolorationn,Sapwood;Healthy,Discoloration,Sapwood;Alive;Fusarium screening
4551;Howick;Kwazulu-Natal;Pinus;14;Seed/Cuttings;D;FNF;Well developed, Healthy,J-rooting, Plug bound;Well developed,Dead,J-rooting;Discolorationn,Sapwood;Healthy,Discoloration,Sapwood;Alive;Fusarium screening
4552;Howick;Kwazulu-Natal;Pinus;119;Seed/Cuttings;D;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
4553;Tzaneen;Mpumalanga;Pinus;patula;Cuttings;D;FNF;Well developed, Healthy,J-rooting, Plug bound;Well developed,Dead;Discolorationn,Sapwood;Healthy,Sapwood;Dead;Fusarium screening
4554;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
4555;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
4556;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;  Brown discoloration;Mechanical damage,Discolorationn,Outer bark,Cambium,Between outer and inner bark,Sapwood;Girdling,Discoloration;Alive;Fusarium screening
4557;Barbeton;Evergreen;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Healthy;Fusarium screening
4558;Buffelsnek;Evergreen;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Alive;Alive;Fusarium screening
4559;Barbeton;Evergreen;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Alive;Alive;Fusarium screening
4560;Babanango Estate;Evergreen;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Alive;Alive;Fusarium screening
4561;Barbeton;Evergreen;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Alive;Alive;Fusarium screening
